Id,Label
a129331,Matt Ingersoll
a129332,Jan Hooks
a129333,John Whiteley
a129334,Gordon Mulholland
a129337,Franco Adducci
a129338,Silvia Annichiarico
a129339,Giuseppe D'Aloja
a129340,Ida Eccher
a129341,Elena Fabrizi
a129342,Dennis Lotis
a129343,Patricia Jessel
a129344,Tom Naylor
a129345,Alan Talbot
a129346,Malcolm Storry
a129347,Martin Grace
a129348,Aruna Shields
a129388,Ashley Johnson
a129394,Robert Pollock
a129395,Clare Stone
a129419,Richard Zeman
a129420,Olivia Birkelund
a129421,Gary Swanson
a129422,Irving Cummings
a129424,Harry von Zell
a129425,Judy Clark
a129426,Craig Reynolds
a129427,Anna Kashfi
a129428,Cameron Hall
a129430,Robyn Peterson
a129431,Eva Renzi
a129432,Fanny Brice
a129433,Eric Rochant
a129434,Jean-Marie Rollin
a129435,Cécile Mazan
a129437,Shani Wallis
a129440,Vanessa Incontrada
a129441,Elena Bouryka
a129442,Barbara Mautino
a129443,Marco Cataldo
a129445,Sara D'Amario
a129451,Carol Burns
a129452,Dennis Lill
a129453,Carlos Fuentes
a129454,Jenny Gag
a129455,Gabriela Roel
a129456,Guillermo Ríos
a129457,Samuel Valadez De La Torre
a129458,Stanley Grover
a129459,Josefina Echánove
a129460,Pedro Damián
a129463,Rodney Kageyama
a129464,Patti Yasutake
a129465,Dennis Sakamoto
a129466,James Ritz
a129467,Dock P. Ellis Jr
a129468,Richard M. McNally
a129478,John Hindman
a129482,Tom Laughlin
a129485,Delores Taylor
a129486,Julie Webb
a129487,Ezzat Abou Aouf 
a129490,Tom Pace
a129492,Rafael Campos
a129501,Menna Shalabi
a129502,Ward Wood
a129505,Homare Suguro
a129506,Masahiko Tanimura
a129507,Ryucho Shunputei
a129508,Hisao Dazai
a129509,Susumu Kurobe
a129510,Takashi Inagaki
a129511,Kenichi Hata
a129512,José Iturbi
a129513,Bobby Rydell
a129515,Petula Clark
a129520,Esther Williams
a129521,Charlotte Greenwood
a129523,Melissa Murphy
a129527,Brendan Cowell
a129535,Cochi Ponzoni
a129541,Cole Williams
a129544,Beatrice Blinn
a129545,William H. Strauss
a129546,Helen Traubel
a129547,Edna Skinner
a129548,Virginia O'Brien
a129549,Rags Ragland
a129550,Norma Crane
a129551,Molly Picon
a129553,Raul Roulien
a129554,Robert E. Strickland
a129555,Gerald Anderson
a129561,Joshua Safdie
a129565,Dragoș Bucur
a129567,Verónica Miriel
a129568,Isabella De Bernardi
a129570,Stefano Pesce
a129571,Lucia Sardo
a129572,Massimiliano Amato
a129573,Raquel Sueiro
a129574,Luciano Gubinelli
a129575,Sergio Graziani
a129576,Fabio Traversa
a129577,Roberto Attias
a129589,Pippo Franco
a129590,Jane Elliott
a129594,Vito Cicchetti
a129595,Jonathan Bray
a129598,Judy Dixon
a129599,Margot Boecker
a129600,Ian Fisher
a129604,Brendan Patricks
a129610,Roland Harrah III
a129611,Miki Kim
a129612,James Bruner
a129613,Rodney Carrington
a129614,Jo An
a129619,Piero Mazzarella
a129620,Ugo Gregoretti
a129621,Massimo Poggio
a129622,Camille Dugay Comencini
a129623,Luigi Angelillo
a129624,Caterina Vertova
a129625,Stefano Santospago
a129626,Elisabetta Pozzi
a129629,Raffaele Vannoli
a129631,G. Max
a129634,Juliet Esey Joseph
a129635,Sandro Ghiani
a129636,Alessia Barela
a129637,Elda Alvigini
a129638,Jerry Frank
a129647,Claudio Ammendola
a129648,Alessandra D'Elia
a129649,Massimo De Lorenzo
a129650,Olimpia Di Maio
a129651,Ruggero Dondi
a129652,Lucia Migliucci
a129653,Elisabetta Pellini
a129654,Alice Pepe
a129655,Luca Pollini
a129656,Clara Voda
a129657,Meg White
a129658,Aleksia Landeau
a129659,Richard Messing
a129660,Lev Friedman
a129661,Bob Clendenin
a129662,Marcia Mitzman Gaven
a129663,Hank Garrett
a129664,Robert Gerringer
a129665,Gary Allen
a129667,Chuck Woolery
a129668,Darby Hinton
a129669,Hildy Parks
a129670,Joyce McCluskey
a129671,Roy Neal
a129672,Nancy Berg
a129675,Evelyn Dockson
a129676,John Warburton
a129677,Mary Lord
a129680,Erik Rolf
a129681,Hadda Brooks
a129687,Lucélia Santos
a129689,Antonio Saboia
a129692,Bob Swaim
a129700,Nozomi Sasaki
a129701,Shosuke Tanihara
a129702,Hikaru Yamamoto
a129703,Mitsuki Oishi
a129704,Araki Nanaki
a129705,Saki Kagami
a129706,Motoki Fukami
a129707,Wakana Sakai
a129713,Mia Stallard
a129714,Kisha Sierra
a129723,Ken Olin
a129724,Charmaine Craig
a129725,Al Harrington
a129726,Rajesh Vivek
a129729,Daya Shankar Pandey
a129730,Amin Hajee
a129731,Javed Khan
a129743,Alessandra Casella
a129744,Ramona Badescu
a129745,Sergio Di Pinto
a129750,Mike O'Connell
a129759,Reg Rogers
a129761,Alexandre Vidal
a129762,Berta Esquirol
a129763,Geneviève Casile
a129764,Michèle Ernou
a129765,Jonathan Cohen
a129766,Hélène Babu
a129767,Sali Cervià
a129776,Tony 2 Tuff
a129777,Boondox
a129778,Blaze Ya Dead Homie
a129779,Jamie Madrox
a129787,Neal Schon
a129793,Jamie King
a129797,hitomi
a129798,James Toney
a129802,Becky Smiser
a129803,Michelle Willingham
a129804,Evelyn Hindricks
a129805,Roger Pancake
a129806,Chase Tatum
a129807,Bob Kyle
a129814,Michiyo Yanagisawa
a129815,Mika Kanai
a129818,Josephine Griffin
a129819,Lawrence Naismith
a129822,Lindsey Axelsson
a129825,Richard Jobson
a129827,Yosuke Asari
a129829,Türkü Turan
a129831,Sermet Yeşil
a129832,Suat Oktay Senocak
a129833,Asil Buyukozcelik
a129840,Anna Maria Everett
a129842,Greta Chi
a129846,Tim Kennedy
a129849,Bobby Lashley
a129868,J.D. Evermore
a129871,Rafael Cortés
a129872,Jenny Gago
a129875,Valerio Binasco
a129876,Federico Costantini
a129877,Nicole Murgia
a129878,Gabriele Paolino
a129879,Kim Chapiron
a129881,Giulia Salerno
a129883,Marcelo Faria
a129884,Maria Flor
a129885,Márcio Libar
a129886,Eduardo Moscovis
a129887,Milena Toscano
a129889,Matthew Wilder
a129901,Chum Mey
a129902,Khieu 'Poev' Ches
a129903,Yeay Cheu
a129904,Kate Levering
a129905,Nhiem Ein
a129906,Houy Him
a129907,Ta Him
a129908,Nhieb Ho
a129909,Prakk Kahn
a129910,Peng Kry
a129911,Som Meth
a129912,Vann Nath
a129913,Top Pheap
a129914,Tcheam Seur
a129915,Mak Thim
a129916,Sours Thi
a129923,Rasheed Naz
a129928,Sarah Butler
a129933,Nate Adams
a129935,Marie Bos
a129936,Delphine Brual
a129943,Brad Benedict
a129952,Sean McNamara
a129953,Yûsaku Matsuda
a129960,Fumi Hirano
a129964,Dodi Conti
a129965,Stefano Masciarelli
a129966,Mirta Pepe
a129967,Irma Capece Minutolo
a129968,Aldo Ralli
a129969,Claudio Ricci
a129971,Kang San
a129972,Park Gil-soo
a129973,Park Choong-seon
a129980,Marco Manchisi
a129981,Ighèzu Mussiè
a129982,Cindy Sorenson
a129984,Glynis Davies
a129985,Teach Grant
a129986,Bronwen Smith
a129987,Melody B. Choi
a129988,Aieisha Li
a129989,Dean Hinchey
a129990,Raymond Yu
a129991,Michael Warren Choi
a129994,Patricia Smith
a129995,Bartlett Robinson
a129996,Paxton Whitehead
a129998,Katherine Anderson
a129999,Tim Hovey
a130000,Kim Braden
a130002,Nona Griffith
a130003,Richard Lyon
a130012,Nicholas Hannen
a130018,Paul Huson
a130020,Stewart Allen
a130022,Mohamed Majd
a130023,Stuart Burge
a130024,Jennifer Blanc
a130025,Ryan Honey
a130030,Chantal Akerman
a130032,Jan Decorte
a130033,Henri Storck
a130034,Jacques Doniol-Valcroze
a130035,Yves Bical
a130036,Nelson Xavier
a130037,Ângelo Antônio
a130038,Matheus Costa
a130040,Christiane Torloni
a130041,Giulia Gam
a130042,Letícia Sabatella
a130043,Pedro Paulo Rangel
a130044,Giovanna Antonelli
a130045,André Dias
a130046,Paulo Goulart
a130048,Cássio Gabus Mendes
a130049,Rosi Campos
a130051,Craig Moss
a130052,Christine Cannavo
a130053,Chris Chambre
a130054,Ursula Thiess
a130057,Eileen Moore
a130058,Paola Mori
a130060,Gerald Hamer
a130061,Kay Harding
a130063,Victoria Horne
a130070,Roxanne Pallett
a130071,Bianca Ilich
a130072,Nils Hognestad
a130073,Brian Landon
a130074,Mark Evans
a130075,James Marchant
a130076,John Laskowski
a130077,Alexander Nikolov
a130081,Robin Atkin Downes
a130082,S.T. Joshi
a130083,Caitlin R. Kiernan
a130084,Andrew Migliore
a130085,Peter Straub
a130086,Charles Marsh
a130091,J. Scott Smart
a130092,Lottie Williams
a130096,Kaori Sakagami
a130098,Lela Bliss
a130101,Rob Stefaniuk
a130104,Vanessa Zima
a130108,Elizabeth Mathis
a130109,Arya
a130110,Amy Jackson
a130111,Nassar
a130114,M. S. Bhaskar
a130122,Sathish
a130128,Jonas Elmer
a130129,Don Stark
a130130,Louie Gravance
a130131,Jim Greenleaf
a130132,Lynn Hancock
a130137,David Evans
a130138,Mert Lawwill
a130142,Joyce Riley
a130151,George Clinton
a130152,El-P
a130158,Mix Master Mike
a130160,DJ Q-Bert
a130161,Pete Rock
a130162,Hank Shocklee
a130172,Harold Goldblatt
a130173,Lionel Blair
a130176,Charles Houston
a130177,Hugh Manning
a130178,Alfred Marks
a130179,Michael McStay
a130187,Jinx Falkenburg
a130188,Jean Colleran
a130189,Francine Counihan
a130190,Helen Mueller
a130191,Cecilia Meagher
a130192,Betty Jane Hess
a130193,Dusty Anderson
a130194,Eileen McClory
a130195,Cornelia B. von Hessert
a130196,Karen X. Gaylord
a130197,Cheryl Archibald
a130198,Peggy Lloyd
a130199,Betty Jane Graham
a130200,Martha Outlaw
a130201,Susann Shaw
a130203,Rose May Robson
a130206,Yousra
a130216,Scott McGinnis
a130217,Leigh Whipper
a130218,Billy McClain
a130220,Lenore Ulric
a130221,Robert Capa
a130222,André Charlot
a130223,Suzanne Cloutier
a130224,Gloria Lloyd
a130225,Michael Wayne
a130227,Matt Bush
a130228,Gideon Glick
a130229,Richie Rich
a130230,Amanda Goodman
a130231,Brian Stokes Mitchell
a130253,Logan Marshall-Green
a130259,Biel Durán
a130260,Adriana Ugarte
a130261,Guillermo Eced
a130262,Zheng Qian
a130263,Jie Gao
a130264,Qianqian Li
a130280,Damon Preston
a130281,Sam Kinison
a130282,Rinako Hirasawa
a130284,Minami Aiyama
a130285,Akino Hirasawa
a130286,Takeshi Itô
a130287,Setchin Kawaya
a130288,Setsuhiko Kobayashi
a130289,Yûya Matsuura
a130290,Kazuhiro Sano
a130291,Yûji Tajiri
a130292,Fumio Moriya
a130301,João Gabriel Vasconcellos
a130302,Rafael Cardoso
a130303,Fábio Assunção
a130305,Gabriel Kaufmann
a130306,Lucas Cotrim
a130307,Louise Cardoso
a130308,Roland Wybenga
a130310,Les Hill
a130314,Sirpa Lane
a130315,Lisbeth Hummel
a130322,Jeremy Lindsay Taylor
a130323,Costa Ronin
a130324,Michel Castejon
a130327,JoAnna Cameron
a130329,Ron Hajak
a130332,Diosa Costello
a130333,Peggy Converse
a130334,Henry Slate
a130335,Peter Chong
a130336,John Grossett
a130346,Eugene Iglesias
a130359,Giampaolo Morelli
a130360,Sonia Vachon
a130361,Martina Merlino
a130362,Alberto Cucca
a130363,Marco Piras
a130364,Karen Ann McLoughlin
a130365,Jonathan Watton
a130368,Luis Ernesto Franco
a130373,Irene Winston
a130375,Mark Daniels
a130376,Greg McClure
a130377,Sonia Darrin
a130385,Ruth Chatterton
a130386,Kathryn Marlowe
a130389,Ding Yue
a130390,Michelle Gabriel
a130391,Lucy Akhurst
a130392,Brodie Bass
a130394,Hsu Feng
a130395,Greg Calderone
a130397,Shabnam Toloui
a130398,Pegah Ferydoni
a130399,Erdal Besikçioglu
a130400,Tülin Özen
a130401,Alev Uçarer
a130403,Chet Stratton
a130408,Ed Kelly
a130409,Hermine Sterler
a130414,Emily Beecham
a130415,Soraya Radford
a130417,Christopher Ellison
a130420,Helen Craig
a130421,Marie Bryant
a130422,Will Lee
a130423,Charles Meredith
a130426,Lance Van Der Kolk
a130427,Alan Deveau
a130428,Jason Warren
a130429,Annie McAuley
a130430,Karen Wood
a130431,Liz Green
a130432,Cynthia Belliveau
a130433,Deborah Lobban
a130434,Carolyn Tweedle
a130435,Stephanie Sulik
a130436,Terrea Smith
a130437,Wayne Fleming
a130438,C.J. Fidler
a130439,Leon Pinkney
a130440,Ren Woods
a130441,Lauren Jones
a130448,Nanou Garcia
a130449,Hans Teuscher
a130450,Stéphane Jobert
a130451,Foued Nassah
a130452,Anthony Decadi
a130454,David Salles
a130461,Sacha Parkinson
a130464,Louise Delamere
a130473,Judy Carne
a130475,Roy Herrick
a130481,Otto Diamant
a130485,Jess Lee Brooks
a130486,Manart Kippen
a130487,James Adamson
a130491,William Boyd
a130493,Robert Edeson
a130494,Julia Faye
a130495,Theodore Kosloff
a130496,Arthur Rankin
a130497,Sabina Guzzanti
a130499,Neiky Yim Hui Chi
a130500,Wenders Li
a130501,Carol Lam
a130502,Doris Chow
a130503,Chan Sang
a130504,Wu Wai Chung
a130505,Chan Tat Yee
a130506,Amy Tam Ka Chuen
a130507,Kelvin Chung
a130508,Eric Lau
a130513,Geneva Carr
a130517,Angie Tsang Sze-Man
a130518,Glenn Carter
a130521,Ky Evans
a130525,Sinead Maguire
a130526,Brendan Michael Coughlin
a130527,Patrick Scott Lewis
a130528,Bill Rampley
a130534,Matt Bennett
a130535,Zack Pearlman
a130536,Justin Kline
a130537,Simona Borioni
a130538,Francesco Venditti
a130539,Giampiero Lisarelli
a130540,David Coco
a130552,Dwayne Hillman
a130558,Philippe Cura
a130559,Alban Casterman
a130560,Lau Ho-Leung
a130561,Henry Fong Ping
a130562,Andrew Lin
a130563,Kenny Lo
a130564,Courtney Wu
a130565,Nick Jonas
a130566,Kevin Jonas
a130567,Meaghan Jette Martin
a130570,Monica Mok
a130576,Vicky Dawson
a130577,Christopher Goutman
a130578,Lisa Dunsheath
a130579,David Sederholm
a130580,Bill Nunnery
a130581,Thom Bray
a130582,Diane Rode
a130583,Bryan Englund
a130584,Donna Davis
a130585,Carleton Carpenter
a130586,Joy Glaccum
a130587,Timothy Wahrer
a130589,Arunoday Singh
a130590,Amrita Puri
a130591,Lisa Haydon
a130592,Yuri Suri
a130597,Dennis To Yue-Hong
a130598,Fan Siu-Wong
a130601,Hins Cheung
a130604,Begum Para
a130605,Sire Ma
a130606,Kenny Kwan
a130608,Elizabeth Roberts
a130609,Jonno Roberts
a130613,Giuseppe Anatrelli
a130614,Kirsten Gille
a130615,Paola Arduini
a130616,Ester Carloni
a130617,Dino Emanuelli
a130618,Gabriel Pimentel
a130636,Antonio Calloni
a130637,Darlene Glória
a130638,Vera Holtz
a130640,Hailee Steinfeld
a130643,Scott Vickaryous
a130644,Kathy Chow
a130645,Stephanie Che
a130650,Akashi Takei
a130651,Karen Miyama
a130653,Chihiro Otsuka
a130654,Mikako Ichikawa
a130655,Tokimasa Tanabe
a130656,Kei Tanaka
a130658,Li Li Wang
a130659,Michiko Kichise
a130660,Yuichi Minato
a130661,Tomohiko Okuda
a130662,Manzô Shinra
a130664,Audrey Lamy
a130665,Toon Agterberg
a130666,Maarten Spanjer
a130667,Marianne Boyer
a130668,Saskia van Basten-Batenburg
a130669,Yvonne Valkenburg
a130670,Ab Abspoel
a130671,Rudi Falkenhagen
a130672,Ben Aerden
a130673,Kitty Courbois
a130674,Margot Keune
a130675,Jonna Koster
a130679,Sonal Chauhan
a130680,Sameer Kochhar
a130681,Shakeel Khan
a130683,Konstantin Seldenstücker
a130685,Tomi Ungerer
a130689,Malieek Straughter
a130691,Marjorie Lord
a130702,Cecile Aubry
a130706,Alla Nazimova
a130707,Sandra Seeling
a130712,Lio
a130713,Ricardo Trêpa
a130714,Catarina Wallenstein
a130715,Diogo Dória
a130716,Harriet Koppel
a130719,Terry Beaver
a130720,Sean Dugan
a130721,Grant Walden
a130722,Kim Merrill
a130723,Julian Beck
a130724,Merwin Goldsmith
a130725,Sandy McGrath
a130727,Frank Brosens
a130728,Luis Placer
a130729,Noberto Kerner
a130730,Jane Read Martin
a130731,Liz Welch Tirrell
a130732,Octavio Gómez Berríos
a130733,Darlena Tejeiro
a130734,Raul Aranas
a130735,José Ramón Rosario
a130736,Andrew Driscoll
a130737,Meredith Patterson
a130738,Bill Greenlee
a130739,David McKinley
a130741,Mateo Gómez
a130742,John McDonnell
a130743,Pablo Cunqueiro
a130744,Tuck Milligan
a130745,Susanna Hobrath
a130746,Lisa Ganz
a130747,Susan Stout
a130748,Steven Banks
a130749,Jason Antoon
a130752,María Alché
a130753,Carlos Belloso
a130761,Yann Yann Yeo
a130766,Elizabeth Di Prinzio
a130768,Bill Oberst Jr
a130769,Grey Damon
a130778,Brian McLaughlin
a130782,Jessica Szohr
a130791,John Lyde
a130792,Adam Abram
a130793,Johnny Ahn
a130794,Britani Bateman
a130795,Sarah Bell
a130796,Lindsay Bird
a130797,Joel Bishop
a130798,Scott Chun
a130801,K. Danor Gerald
a130802,Paul D. Hunt
a130807,Michelle Money
a130813,Matthew Reese
a130814,Rosemberg Salgado
a130828,Lester Purry
a130836,John Viener
a130838,Stephan Bender
a130839,Maximillian Roeg
a130840,Thomas Jay Ryan
a130841,Kyrian Friedenberg
a130842,Owen Beckman
a130843,Rosemary Howard
a130844,Josh Dibb
a130845,Raigan Irons
a130846,Noah Lennox
a130847,David Portner
a130848,Kat Stroot
a130849,Brian Weitz
a130861,Zhang Fan
a130862,Ge Gao
a130863,Shanti Lowry
a130865,Wang Haidi
a130866,Liang Jing
a130867,Zifeng Liu
a130868,Paolo Cevoli
a130869,Stefano Chiodaroli
a130870,Antonello Costa
a130871,Roberto D'Alessandro
a130872,Stefano Fregni
a130873,Jonathan Kashanian
a130874,Paolo Macedonio
a130875,Andrea Osvárt
a130876,Nini Salerno
a130877,Enzo Salvi
a130885,Pavel Kříž
a130888,Jan Monczka
a130890,Nathalie Boutefeu
a130891,Valentin Lelong
a130892,Don Dunning
a130893,Bigelow Sayre
a130894,Charles Dayton
a130903,Roman Luknár
a130908,Ľubomír Paulovič
a130912,Uschi Obermaier
a130913,Marquard Bohm
a130914,Sylvia Kekulé
a130915,Gaby Go
a130916,David Carey
a130917,Johanna Baer
a130918,Lynda Mendelson
a130928,Lise Roy
a130935,Shane Meier
a130936,Yani Gellman
a130939,Kenneth Alton
a130940,Frankie Vaughan
a130941,David Burns
a130942,Michael David
a130943,Mara Lynn
a130944,Dennis King Jr
a130947,Emil Wolk
a130951,Joyce Holden
a130957,Abhinav Kashyap
a130958,Sonakshi Sinha
a130962,Omkar Das Manikpuri
a130964,Malaika Shenoy
a130965,Shalini Vatsa
a130966,Farookh Zafar
a130967,Vishal O. Sharma
a130977,Joanne Froggatt
a130984,Li Chen
a130985,Xu Fan
a130986,Ania Suli
a130990,Makrand Deshpande
a130991,Shraddha Kapoor
a130997,Bodjie Pascua
a130999,Lowell Conales
a131001,Virginia Dale
a131003,Harry Strang
a131005,Cynthia Patrick
a131006,Sam Trammell
a131007,Michael Ryan Segal
a131008,Hannah Endicott-Douglas
a131009,Natalie Radford
a131012,Yumeji Tsukioka
a131013,Haruko Sugimura
a131014,Hohi Aoki
a131015,Jun Usami
a131016,Kuniko Miyake
a131017,Yoshiko Tsubouchi
a131018,Yôko Katsuragi
a131019,Toyo Takahashi
a131020,Jun Tanizaki
a131021,Ichirô Shimizu
a131022,Youko Benisawa
a131023,Manzaburo Umewaka
a131024,Alanis Morissette
a131025,Warburton Gamble
a131029,Ian Fleming
a131030,Minnie Rayner
a131031,Pat Garrison
a131032,Hantz von Teuffen
a131039,Norman Budd
a131045,Rudolph Anders
a131046,John Marston
a131047,Ed Brady
a131049,Joyce Meadows
a131051,Henry Travis
a131052,E. Leslie Thomas
a131053,Tim Graham
a131054,Bill Giorgio
a131055,Mario Navarro
a131056,Acquanetta
a131057,Bernie Gozier
a131058,Henry A. Escalante
a131059,Michael Risley
a131060,Chris D'Arienzo
a131062,Ting Ting Hu
a131067,Alf Kjellin
a131075,Grynet Molvig
a131076,Toivo Pawlo
a131077,Holger Löwenadler
a131083,Vincent Marzello
a131084,Jesús Garay
a131085,Diana Gómez
a131099,Didem Erol
a131101,Harry Anichkin
a131102,Daniel Perrone
a131103,Markku Halme
a131104,Minna Soisalo
a131105,Sakari Rouvinen
a131106,Hidehiko Ishizuka
a131107,Takashi Ukaji
a131108,Hanako Yamada
a131109,Neil McCallum
a131110,Ben Carruthers
a131111,Wilson Wood
a131118,Anthony Griffith
a131119,Bo Dietl
a131120,Henry Strozier
a131123,Dublin James
a131125,Steve Monroe
a131126,Patty King
a131129,Teddy Hart
a131133,Trevor Noah
a131157,Harrison Chad
a131166,Angel Yao
a131168,Lee Hoi-Chuen
a131169,Betty Ting Pei
a131170,Robert Wall
a131172,Jessica Lancaster
a131183,Alexandra Powers
a131190,Anna Tsuchiya
a131191,Eiko Koike
a131192,Hirotaro Honda
a131193,Fumiko Okamura
a131194,Masao Shimizu
a131199,Sabine Singh
a131200,Hakuô Matsumoto
a131201,Yōsuke Natsuki
a131202,Ryô Ikebe
a131203,Reiko Dan
a131204,Chûsha Ichikawa
a131207,Konstantin Yushkevich
a131208,Xenia Buravsky
a131209,Aleksandr Lenkov
a131210,Aleksandr Yakovlev
a131211,Valery Marionov
a131212,Yuri Dumchev
a131213,Vladimir Kuleshov
a131215,Zsolt Anger
a131216,Judit Rezes
a131217,Sándor Terhes
a131218,Zsolt Zágoni
a131219,Mathias Gnädinger
a131222,Rebecca Holden
a131223,Kera O'Bryon
a131226,Dieter Meier
a131227,Winnie Lightner
a131229,Mark Roberts
a131232,Conway Tearle
a131234,Alison Skipworth
a131236,Ida Nowakowska
a131237,Agnieszka Wagner
a131238,Murat Yilmaz
a131240,Carl Marotte
a131246,Huang Lu
a131251,Dayton Knoll
a131252,Adam Huss
a131253,Kathryn Michelle
a131254,Jake Bartol
a131255,Matt Beeson
a131256,Kate Tsui
a131258,Janagaraj
a131261,Delhi Ganesh
a131262,Nizhalgal Ravi
a131264,Christine Romeo
a131265,Frank Ippolito
a131269,Lisa Howard
a131270,Peter Adams
a131271,Angela Stevens
a131272,S. John Launer
a131273,Melissa Sue Anderson
a131274,Sharon Acker
a131281,Jean Byron
a131282,Marilyn Harvey
a131283,Jeanne Tatum
a131285,Sabrina Scharf
a131288,Lin Cheng-sheng
a131290,Tsai Chen-Nan
a131297,Yolin Liang
a131299,Joseph Chan
a131303,Yan Ni
a131306,Maurizio Arena
a131307,Rossana Di Lorenzo
a131308,Cyril Gueï
a131311,Charles Eastman
a131324,Bayar
a131325,Hattie
a131326,Ponijao
a131328,Alessandro Momo
a131329,Lilla Brignone
a131334,Jiang Yiyan
a131335,Kyle Gatehouse
a131336,Mark Antony Krupa
a131337,Spiro Malandrakis
a131338,Kent McQuaid
a131339,Nicholas Simard
a131340,Marjorie Gateson
a131343,Mei Ting
a131347,Twinkle Khanna
a131348,Deepshika
a131361,Dana Power
a131365,Pepper Sweeney
a131366,Joshua Snyder
a131368,Thé Anh
a131369,Eric Do
a131376,Jennifer Drake
a131377,Eric Baugin
a131378,Sylvie Lenoir
a131379,Michèle Chahan
a131380,Gérard Hernandez
a131381,Claude Joseph
a131382,Jacques Ruisseau
a131385,June Marlowe
a131386,James Finlayson
a131390,Hunter Canning
a131391,Maryann Urbano
a131403,Noom Diawara
a131404,Ken Samuels
a131406,Charley Rogers
a131408,Frank Butler
a131413,Mike Gunther
a131417,Desmond Aldridge
a131418,Brett Brock
a131419,Zane Bumpass
a131420,Wray Crawford
a131421,Mike Gassaway
a131422,Jace Jeanes
a131423,Hans Marrero
a131424,Jonathan David Morris
a131426,Beau Smith
a131427,Gary Teague
a131428,Corey Terrell
a131429,James M. Willis
a131430,Kyle Woods
a131431,Daphne Pollard
a131432,Betty Healy
a131434,André Roanne
a131435,Josef Rovenský
a131436,Vera Pawlowa
a131437,Franziska Kinz
a131439,Sarah Desage
a131441,Marie Wilson
